Part                       ,Description                                                                                    ,Quantity  ,Supplier ,Supplier Part Number ,Unit Cost (CAD) ,Reference
Automation Motherboard PCB ,"2 Layers, 1 oz. Copper, 1.6mm Thickness, Suggested: HASL Finish, White PCB, Black Silkscreen" ,1 (MOQ 5) ,JLCPCB   ,N/A                  ,           0.51 ,../gerber/
